Unnamed: 0,IMO,VesselId,VesselObjectId,StartDateUTC,EndDateUTC,LogDurationMinutes,PortCallId,NoonLogId,ME1RunningHoursMinute,ME2RunningHoursMinute,SpeedOG,SpeedTW,CorrectedSpeed,IdealSpeed,SpeedDrop,ApparentSlip,ME1EffectivePower,ME2EffectivePower,ME1IdealLightRunPower,ME2IdealLightRunPower,MEShaftPowerActual,MEDeliveredPowerActual,AddedPowerWeather,CorrectedPowerDelivered,PwrDlvOnSpeed,PwrDlvOnRPM,IdlPwrDlvOnSpeed,PwrDlvrDevOnSpeed,IdlPwrDlvOnRPM,PwrDlvrDevOnRPM,ME1ActualRPM,ME2ActualRPM,CorrectedRPM,ISOCorrectedRPM,IdealRPM,RPMDeviation,ISOCorrectedFOC,ISOIdealFOC,MEFOCDeviation,MEFOCIdealPD,MEFOCDeviationOnPD,MEFOCIdealPDCor,MEFOCDeviationOnPDCor,MEActualSFOC,ISOCorrectedSFOC,ISOIdealSFOC,ISOSFOCDeviation,ME1MCR,ME2MCR,AutoLogValidityIndex,IsSpeedDropValid,IsApparentSlipValid,IsDeltaFOCMEValid,IsDeltaPDOnSpeedValid,IsDeltaPDOnRPMValid,IsDeltaNpropValid,IsDeltaSFOCMEValid,AddedFOCEngine,AddedFOCSpeedDrop,AddedFOCRPM,AddedFOCRateEngine,AddedFOCRateSpeedDrop,AddedFOCRateRPM,AddedEnergy,AddedFOCHPRolling,AddedFOCMERolling,BFScale,NormPowerDesign,IdealPowerDesign,CreatedOn,WindSpeedUsed,MeanDraft,WindSpeed,WindDirection,Heading,AirTemperature,AirPressure,RelativeWindDirection,PowerWindWithDeflector,PowerWindNoDeflector,SavedFOCbyDeflector,FOCWindPowerDeflector,FOCWindPowerNoDeflector
3344,9967469,1032,1032,28-02-2025 17:40,28-02-2025 17:50,10,,,8.0,,15.73,16.18,16.18,16.43,1.5,6.1,10466.01,,,,10361.35,10257.74,2306.51,7951.23,7951.23,7951.23,7522.57,5.7,6869.9,15.7,55.0,,52.0,52.0,53.0,-2.9,0.19,0.17,13.0,0.23,5.6,0.18,34.7,175.5,165.19,157.9,4.6,40.2,,87.5,1,1,1,1,1,1,1,0.0102,0.012,0,1.8321,2.166,0,57.1545,2.166,1.8321,6,19335.6,18293.2,26-05-2025 16:58,11.23,9.4,11.23,107.02,103.39,28.2,1010.12,2.159990741524918,,2224.8077957842006,,,0.048368349169196134
3345,9967469,1032,1032,28-02-2025 17:50,28-02-2025 18:00,10,,,8.0,,15.66,16.11,16.11,16.46,2.2,6.7,10425.99,,,,10321.73,10218.51,2219.62,7998.89,7998.89,7998.89,7414.46,7.9,6972.83,14.7,55.0,,52.0,52.0,53.0,-2.0,0.19,0.17,15.4,0.23,5.8,0.18,33.7,175.85,165.52,157.92,4.8,40.1,,87.5,1,1,1,1,1,1,1,0.0106,0.0154,0,1.9002,2.7736,0,77.9236,2.7736,1.9002,6,19735.1,18293.2,26-05-2025 16:58,11.23,9.4,11.23,107.02,104.82,28.2,1010.12,1.3114063371501512,,2137.8504873755273,,,0.047340181655886104
3346,9967469,1032,1032,28-02-2025 18:00,28-02-2025 18:10,10,,,8.0,,15.37,15.53,15.53,17.08,9.1,8.4,10415.99,,,,10311.83,10208.71,1205.77,9002.94,9002.94,9002.94,6569.03,37.1,7611.05,18.3,55.0,,53.0,53.0,51.0,4.8,0.22,0.15,43.7,0.23,5.7,0.2,19.2,175.58,165.27,157.93,4.6,40.0,,87.5,1,1,1,1,1,1,1,0.0102,0.0554,0,1.8339,9.9643,0,324.5212,9.9643,1.8339,4,25071.1,18293.2,26-05-2025 16:58,6.63,9.4,6.63,111.75,101.75,27.64,1008.98,4.701787626083437,,1158.643144470628,,,0.02651718596959074
3347,9967469,1032,1032,28-02-2025 18:10,28-02-2025 18:20,10,,,8.0,,15.47,15.62,15.62,17.07,8.5,7.8,10392.27,,,,10288.35,10185.47,1189.8,8995.67,8995.67,8995.67,6704.76,34.2,7623.41,18.0,55.0,,53.0,53.0,51.0,4.2,0.21,0.15,40.4,0.23,5.4,0.2,18.7,175.15,164.86,157.95,4.4,39.9,,87.5,1,1,1,1,1,1,1,0.0096,0.0522,0,1.7238,9.3959,0,305.4538,9.3959,1.7238,4,24543.7,18293.2,26-05-2025 16:58,6.63,9.4,6.63,111.75,103.39,27.64,1008.98,3.917357846061956,,1142.9491764975166,,,0.026678947066249764
3348,9967469,1032,1032,28-02-2025 18:20,28-02-2025 18:30,10,,,8.0,,15.3,15.45,15.45,17.09,9.6,8.9,10391.66,,,,10287.74,10184.86,1163.84,9021.02,9021.02,9021.02,6465.84,39.5,7665.0,17.7,55.0,,53.0,53.0,51.0,5.6,0.22,0.15,46.3,0.23,5.8,0.2,18.8,175.76,165.44,157.95,4.7,39.9,,87.5,1,1,1,1,1,1,1,0.0104,0.058,0,1.868,10.4405,0,340.6901,10.4405,1.868,4,25522.3,18293.2,26-05-2025 16:58,6.63,9.4,6.63,111.75,103.7,27.64,1008.98,3.794323464342914,,1116.5159301309554,,,0.026125398570821246
3349,9967469,1032,1032,28-02-2025 18:30,28-02-2025 18:40,10,,,5.0,,15.3,15.45,15.45,17.09,9.6,8.8,10401.0,,,,10296.99,10194.02,1168.11,9025.91,9025.91,9025.91,6466.58,39.6,7641.13,18.1,55.0,,53.0,53.0,51.0,5.4,0.13,0.09,46.1,0.14,5.6,0.13,18.6,175.45,165.14,157.94,4.6,40.0,,87.5,1,1,1,1,1,1,1,0.0062,0.0363,0,1.7976,10.4527,0,213.2777,10.4527,1.7976,4,25533.3,18293.2,26-05-2025 16:58,6.63,9.4,6.63,111.75,103.46,27.64,1008.98,3.9074225237767957,,1120.7795380064665,,,0.01251277718207311
3350,9967469,1032,1032,28-02-2025 18:40,28-02-2025 18:50,10,,,10.0,,15.05,15.2,15.2,17.06,10.9,10.3,10310.9,,,,10207.79,10105.71,1133.48,8972.23,8972.23,8972.23,6126.19,46.5,7642.51,17.4,55.0,,53.0,53.0,50.0,7.2,0.27,0.18,53.0,0.28,5.6,0.25,18.4,175.6,165.29,158.0,4.6,39.6,,87.5,1,1,1,1,1,1,1,0.0125,0.0804,0,1.8034,11.5722,0,474.3402,11.5722,1.8034,4,26791.7,18293.2,26-05-2025 16:58,6.63,9.4,6.63,111.75,103.74,27.64,1008.98,3.8084242687611285,,1085.5150765779078,,,0.026446947008103183
3351,9967469,1032,1032,28-02-2025 18:50,28-02-2025 19:00,10,,,7.0,,14.78,14.96,14.96,17.12,12.6,11.9,10534.36,,,,10429.02,10324.73,1245.42,9079.31,9079.31,9079.31,5802.09,56.5,7586.15,19.7,55.0,,53.0,53.0,49.0,8.8,0.19,0.12,63.4,0.2,5.9,0.18,19.8,175.95,165.62,157.86,4.9,40.5,,87.5,1,1,1,1,1,1,1,0.0095,0.0644,0,1.9621,13.2569,0,382.3423,13.2569,1.9621,4,28625.8,18293.2,26-05-2025 16:58,6.63,9.4,6.63,111.75,92.3,27.64,1008.98,9.332528985947885,,1196.8874571265503,,,0.020493858883337934
3352,9967469,1032,1032,28-02-2025 19:00,28-02-2025 19:10,10,,,7.0,,15.12,15.29,15.29,17.15,10.8,9.8,10624.65,,,,10518.4,10413.22,1277.01,9136.21,9136.21,9136.21,6246.68,46.3,7570.05,20.7,55.0,,53.0,53.0,50.0,6.2,0.19,0.13,53.0,0.2,5.7,0.18,19.8,175.44,165.13,157.8,4.6,40.8,,87.5,1,1,1,1,1,1,1,0.0091,0.0571,0,1.8693,11.7506,0,337.1118,11.7506,1.8693,4,26755.1,18293.2,26-05-2025 16:58,6.63,9.4,6.63,111.75,93.83,27.64,1008.98,8.496423184726895,,1229.263498366316,,,0.019441609229812695
3353,9967469,1032,1032,28-02-2025 19:10,28-02-2025 19:20,10,,,6.0,,15.1,15.27,15.27,17.11,10.8,10.0,10531.95,,,,10426.63,10322.36,1254.38,9067.98,9067.98,9067.98,6215.08,45.9,7594.14,19.4,55.0,,53.0,53.0,50.0,6.5,0.16,0.11,52.4,0.17,5.5,0.15,19.5,175.29,164.99,157.86,4.5,40.5,,87.5,1,1,1,1,1,1,1,0.0075,0.0483,0,1.8023,11.6028,0,285.2898,11.6028,1.8023,4,26690.3,18293.2,26-05-2025 16:58,6.63,9.4,6.63,111.75,95.74,27.64,1008.98,7.596837842470759,,1206.5782158288698,,,0.016331462470387748
3354,9967469,1032,1032,28-02-2025 19:20,28-02-2025 19:30,10,,,6.0,,15.27,15.44,15.44,17.14,9.9,8.9,10602.58,,,,10496.55,10391.58,1276.71,9114.87,9114.87,9114.87,6446.84,41.4,7573.22,20.4,55.0,,53.0,53.0,51.0,5.2,0.16,0.11,48.6,0.17,6.0,0.15,20.1,175.98,165.64,157.81,5.0,40.8,,87.5,1,1,1,1,1,1,1,0.0083,0.0454,0,1.9904,10.8903,0,266.8035,10.8903,1.9904,4,25863.9,18293.2,26-05-2025 16:59,6.63,9.4,6.63,111.75,95.74,27.64,1008.98,7.551866006208852,,1229.3434340036645,,,0.01558476001486811
3355,9967469,1032,1032,28-02-2025 19:30,28-02-2025 19:40,10,,,8.0,,15.26,15.43,15.43,17.08,9.7,9.0,10522.99,,,,10417.76,10313.58,1295.73,9017.85,9017.85,9017.85,6437.77,40.1,7569.19,19.1,55.0,,53.0,53.0,51.0,5.3,0.22,0.15,47.2,0.23,5.9,0.2,20.4,175.86,165.52,157.86,4.9,40.4,,87.5,1,1,1,1,1,1,1,0.0107,0.0586,0,1.9343,10.5467,0,344.0115,10.5467,1.9343,4,25624.7,18293.2,26-05-2025 16:59,6.63,9.4,6.63,111.75,93.83,27.64,1008.98,8.454915365137841,,1248.346203550939,,,0.026192068555120046
3356,9967469,1032,1032,28-02-2025 19:40,28-02-2025 19:50,10,,,9.0,,15.36,15.53,15.53,17.11,9.2,8.4,10555.65,,,,10450.09,10345.59,1285.1,9060.49,9060.49,9060.49,6571.02,37.9,7569.41,19.7,55.0,,53.0,53.0,51.0,4.6,0.24,0.17,44.7,0.26,5.7,0.23,20.0,175.58,165.26,157.84,4.7,40.6,,87.5,1,1,1,1,1,1,1,0.0117,0.0637,0,1.8785,10.1861,0,373.421,10.1861,1.8785,4,25223.7,18293.2,26-05-2025 16:59,6.63,9.4,6.63,111.75,96.04,27.64,1008.98,7.3873177198729385,,1237.9757654064572,,,0.029694130761942716
3357,9967469,1032,1032,28-02-2025 19:50,28-02-2025 20:00,10,,,10.0,,15.5,15.66,15.66,17.19,8.9,7.6,10675.39,,,,10568.64,10462.95,1267.57,9195.38,9195.38,9195.38,6761.22,36.0,7596.85,21.0,55.0,,53.0,53.0,51.0,3.8,0.27,0.19,42.7,0.29,5.7,0.26,19.6,175.47,165.16,157.77,4.7,41.0,,87.5,1,1,1,1,1,1,1,0.0131,0.0692,0,1.8929,9.9631,0,405.6936,9.9631,1.8929,4,24879.1,18293.2,26-05-2025 16:59,6.63,9.4,6.63,111.75,98.79,27.64,1008.98,6.065548226254743,,1220.8372627465562,,,0.030501697443369058
3358,9967469,1032,1032,28-02-2025 20:00,28-02-2025 20:10,10,,,8.0,,15.65,15.7,15.7,16.94,7.3,6.8,10590.61,,,,10484.7,10379.85,1606.48,8773.38,8773.38,8773.38,6808.58,28.9,7407.16,18.4,55.0,,53.0,53.0,51.0,2.7,0.21,0.16,35.6,0.23,5.5,0.2,23.9,175.22,164.93,157.82,4.5,40.7,,87.5,1,1,1,1,1,1,1,0.01,0.0452,0,1.8065,8.1411,0,261.9725,8.1411,1.8065,5,23572.2,18293.2,26-05-2025 16:59,8.07,9.4,8.07,88.02,99.78,27.92,1008.92,6.055115854561648,,1591.7854275913396,,,0.03213585375389938
3359,9967469,1032,1032,28-02-2025 20:10,28-02-2025 20:20,10,,,9.0,,15.89,15.94,15.94,16.87,5.5,5.3,10506.96,,,,10401.89,10297.87,1645.29,8652.58,8652.58,8652.58,7158.4,20.9,7372.34,17.4,55.0,,53.0,53.0,52.0,1.0,0.23,0.18,28.1,0.26,5.9,0.22,25.0,175.84,165.51,157.87,4.8,40.4,,87.5,1,1,1,1,1,1,1,0.012,0.0394,0,1.9248,6.3087,0,224.1261,6.3087,1.9248,5,22111.6,18293.2,26-05-2025 16:59,8.07,9.4,8.07,88.02,99.78,27.92,1008.92,6.010244662244515,,1631.817936505364,,,0.0403485861403913
3360,9967469,1032,1032,28-02-2025 20:20,28-02-2025 20:30,10,,,9.0,,15.93,15.98,15.98,16.87,5.3,5.1,10519.8,,,,10414.6,10310.45,1651.8,8658.65,8658.65,8658.65,7217.81,20.0,7386.11,17.2,55.0,,53.0,53.0,52.0,0.8,0.23,0.18,26.9,0.26,5.7,0.22,24.8,175.48,165.17,157.87,4.6,40.4,,87.5,1,1,1,1,1,1,1,0.0115,0.0381,0,1.8438,6.096,0,216.1261,6.096,1.8438,5,21945.0,18293.2,26-05-2025 16:59,8.07,9.4,8.07,88.02,99.78,27.92,1008.92,6.002830469900982,,1638.5359298202652,,,0.04020702409390117
3361,9967469,1032,1032,28-02-2025 20:30,28-02-2025 20:40,10,,,9.0,,16.1,16.15,16.15,16.88,4.3,4.1,10564.97,,,,10459.32,10354.73,1683.59,8671.14,8671.14,8671.14,7473.94,16.0,7367.28,17.7,55.0,,53.0,53.0,53.0,-0.4,0.24,0.19,23.3,0.26,5.9,0.22,25.5,175.91,165.58,157.84,4.9,40.6,,87.5,1,1,1,1,1,1,1,0.0123,0.0322,0,1.9626,5.1514,0,179.5807,5.1514,1.9626,5,21223.5,18293.2,26-05-2025 16:59,8.07,9.4,8.07,88.02,99.97,27.92,1008.92,6.068011789917727,,1671.2295111585815,,,0.039927233715637
3362,9967469,1032,1032,28-02-2025 20:40,28-02-2025 20:50,10,,,8.0,,16.24,16.29,16.29,16.81,3.1,3.2,10468.32,,,,10363.64,10260.0,1696.79,8563.21,8563.21,8563.21,7689.81,11.4,7321.39,17.0,55.0,,53.0,53.0,53.0,-1.5,0.21,0.17,18.4,0.23,5.8,0.19,25.7,175.72,165.4,157.9,4.7,40.2,,87.5,1,1,1,1,1,1,1,0.0105,0.0216,0,1.884,3.8887,0,116.4543,3.8887,1.884,5,20371.0,18293.2,26-05-2025 16:59,8.07,9.4,8.07,88.02,99.51,27.92,1008.92,5.809457390466481,,1685.2115174661312,,,0.03671379037973094
3363,9967469,1032,1032,28-02-2025 20:50,28-02-2025 21:00,10,,,9.0,,16.21,16.26,16.26,16.82,3.4,3.3,10491.67,,,,10386.75,10282.88,1701.72,8581.17,8581.17,8581.17,7643.04,12.3,7320.7,17.2,55.0,,53.0,53.0,53.0,-1.4,0.23,0.19,19.1,0.26,5.6,0.22,25.5,175.4,165.09,157.88,4.6,40.3,,87.5,1,1,1,1,1,1,1,0.0113,0.0259,0,1.8148,4.1369,0,140.7188,4.1369,1.8148,5,20538.6,18293.2,26-05-2025 16:59,8.07,9.4,8.07,88.02,99.97,27.92,1008.92,6.04759960488205,,1689.9694322405528,,,0.04211520769258989
3364,9967469,1032,1032,28-02-2025 21:00,28-02-2025 21:10,10,,,8.0,,16.34,16.39,16.39,16.81,2.5,2.7,10483.93,,,,10379.09,10275.3,1713.27,8562.03,8562.03,8562.03,7846.35,9.1,7353.85,16.4,55.0,,53.0,53.0,54.0,-2.0,0.21,0.18,16.0,0.23,5.7,0.19,25.8,175.53,165.22,157.89,4.6,40.3,,87.5,1,1,1,1,1,1,1,0.0103,0.0182,0,1.8451,3.2734,0,95.424,3.2734,1.8451,5,19961.8,18293.2,26-05-2025 16:59,8.07,9.4,8.07,88.02,99.51,27.92,1008.92,5.791766161021864,,1702.2595507267072,,,0.036751330212082794
3365,9967469,1032,1032,28-02-2025 21:10,28-02-2025 21:20,10,,,9.0,,16.3,16.35,16.35,16.79,2.6,2.8,10415.96,,,,10311.8,10208.68,1685.55,8523.14,8523.14,8523.14,7783.9,9.5,7314.89,16.5,55.0,,53.0,53.0,54.0,-2.0,0.23,0.2,16.5,0.26,5.7,0.22,25.6,175.69,165.36,157.93,4.7,40.0,,87.5,1,1,1,1,1,1,1,0.0116,0.021,0,1.8582,3.3642,0,110.8858,3.3642,1.8582,5,20030.5,18293.2,26-05-2025 16:59,8.07,9.4,8.07,88.02,98.57,27.92,1008.92,5.3243998276535,,1674.3110485280722,,,0.04352964021316477
3366,9967469,1032,1032,28-02-2025 21:20,28-02-2025 21:30,10,,,8.0,,16.27,16.32,16.32,16.8,2.9,3.0,10466.62,,,,10361.95,10258.33,1711.64,8546.69,8546.69,8546.69,7736.35,10.5,7312.26,16.9,55.0,,53.0,53.0,54.0,-1.8,0.21,0.18,17.5,0.23,5.8,0.19,25.9,175.74,165.41,157.9,4.8,40.2,,87.5,1,1,1,1,1,1,1,0.0105,0.0202,0,1.887,3.6437,0,108.0452,3.6437,1.887,5,20209.3,18293.2,26-05-2025 16:59,8.07,9.4,8.07,88.02,99.97,27.92,1008.92,6.036523248334669,,1700.2331175664206,,,0.03707226356347751
3367,9967469,1032,1032,28-02-2025 21:30,28-02-2025 21:40,10,,,10.0,,16.34,16.39,16.39,16.85,2.8,2.6,10529.59,,,,10424.29,10320.05,1692.06,8627.98,8627.98,8627.98,7846.76,10.0,7330.17,17.7,55.0,,53.0,53.0,54.0,-2.1,0.26,0.22,16.9,0.29,5.7,0.24,25.4,175.55,165.23,157.86,4.7,40.5,,87.5,1,1,1,1,1,1,1,0.0129,0.0245,0,1.8637,3.5287,0,130.2038,3.5287,1.8637,5,20114.5,18293.2,26-05-2025 16:59,8.07,9.4,8.07,88.02,98.57,27.92,1008.92,5.317917535476096,,1681.0562831804816,,,0.04666896567101578
3368,9967469,1032,1032,28-02-2025 21:40,28-02-2025 21:50,10,,,9.0,,16.31,16.36,16.36,16.77,2.4,2.8,10472.78,,,,10368.05,10264.37,1778.49,8485.88,8485.88,8485.88,7797.45,8.8,7284.56,16.5,55.0,,53.0,53.0,54.0,-2.1,0.23,0.2,15.5,0.26,5.4,0.22,26.4,175.13,164.84,157.89,4.4,40.3,,87.5,1,1,1,1,1,1,1,0.0109,0.0198,0,1.7461,3.1643,0,103.2637,3.1643,1.7461,5,19908.3,18293.2,26-05-2025 16:59,8.07,9.4,8.07,88.02,103.06,27.92,1008.92,7.588311773286931,,1767.3039511841093,,,0.04443114012273397
3369,9967469,1032,1032,28-02-2025 21:50,28-02-2025 22:00,10,,,5.0,,16.26,16.3,16.3,16.64,2.0,3.0,10348.56,,,,10245.07,10142.62,1857.99,8284.63,8284.63,8284.63,7715.43,7.4,7201.89,15.0,55.0,,52.0,52.0,53.0,-2.2,0.12,0.11,14.1,0.14,5.5,0.12,27.9,175.29,165.0,157.97,4.4,39.8,,87.5,1,1,1,1,1,1,1,0.0061,0.0094,0,1.7447,2.6986,0,47.4337,2.6986,1.7447,5,19642.8,18293.2,26-05-2025 16:59,8.07,9.4,8.07,88.02,109.53,27.92,1008.92,10.86999968428867,,1846.5047363922029,,,0.02293928060534889
3370,9967469,1032,1032,28-02-2025 22:00,28-02-2025 22:10,10,,,7.0,,16.12,16.14,16.14,16.69,3.3,3.9,10429.05,,,,10324.76,10221.51,1853.85,8367.66,8367.66,8367.66,7459.42,12.2,7235.47,15.6,55.0,,52.0,52.0,53.0,-1.0,0.18,0.15,19.1,0.2,5.6,0.17,27.8,175.46,165.15,157.92,4.6,40.1,,87.5,1,1,1,1,1,1,1,0.0088,0.0196,0,1.8101,4.0235,0,105.9614,4.0235,1.8101,5,20520.6,18293.2,26-05-2025 16:59,8.07,9.4,8.07,74.6,111.64,26.97,1010.09,18.8057792899419,,1843.110053959754,,,0.034566783477488955
3371,9967469,1032,1032,28-02-2025 22:10,28-02-2025 22:20,10,,,8.0,,16.15,16.17,16.17,16.63,2.8,3.8,10335.96,,,,10232.6,10130.27,1863.71,8266.56,8266.56,8266.56,7505.07,10.1,7222.97,14.4,55.0,,52.0,52.0,53.0,-1.2,0.2,0.17,17.3,0.23,5.7,0.19,28.4,175.73,165.41,157.98,4.7,39.7,,87.5,1,1,1,1,1,1,1,0.0102,0.0192,0,1.8415,3.4529,0,101.5325,3.4529,1.8415,5,20149.3,18293.2,26-05-2025 16:59,8.07,9.4,8.07,74.6,111.02,26.97,1010.09,18.473135833904678,,1853.1265526454565,,,0.04311092793395657
3372,9967469,1032,1032,28-02-2025 22:20,28-02-2025 22:30,10,,,8.0,,16.31,16.33,16.33,16.75,2.5,2.8,10473.11,,,,10368.38,10264.7,1798.56,8466.14,8466.14,8466.14,7753.73,9.2,7282.28,16.3,55.0,,52.0,52.0,54.0,-2.0,0.2,0.18,15.9,0.23,5.5,0.19,26.8,175.27,164.97,157.89,4.5,40.3,,87.5,1,1,1,1,1,1,1,0.0099,0.0181,0,1.7785,3.2595,0,94.9875,3.2595,1.7785,5,19974.0,18293.2,26-05-2025 16:59,8.07,9.4,8.07,74.6,115.88,26.97,1010.09,20.834921029980617,,1840.8678165203055,,,0.03995689289113086
3373,9967469,1032,1032,28-02-2025 22:30,28-02-2025 22:40,10,,,7.0,,16.29,16.31,16.31,16.66,2.1,2.9,10429.15,,,,10324.86,10221.61,1914.9,8306.71,8306.71,8306.71,7720.79,7.6,7197.52,15.4,55.0,,52.0,52.0,53.0,-2.2,0.18,0.15,15.2,0.2,6.1,0.16,29.3,176.3,165.94,157.92,5.1,40.1,,87.5,1,1,1,1,1,1,1,0.0098,0.0135,0,2.0063,2.7812,0,68.3574,2.7812,2.0063,5,19681.5,18293.2,26-05-2025 16:59,8.07,9.4,8.07,74.6,109.01,26.97,1010.09,17.37612036251131,,1891.4654077843704,,,0.0354746294199699
3374,9967469,1032,1032,28-02-2025 22:40,28-02-2025 22:50,10,,,9.0,,16.51,16.53,16.53,16.67,0.9,1.5,10491.31,,,,10386.4,10282.54,1952.83,8329.7,8329.7,8329.7,8069.02,3.2,7168.88,16.2,55.0,,52.0,52.0,54.0,-3.7,0.23,0.21,10.1,0.26,5.6,0.21,29.1,175.38,165.08,157.88,4.6,40.3,,87.5,1,1,1,1,1,1,1,0.0113,0.0094,0,1.8124,1.5088,0,39.103,1.5088,1.8124,5,18884.2,18293.2,26-05-2025 16:59,8.07,9.4,8.07,74.6,109.83,26.97,1010.09,17.66844953925653,,1930.4113015041203,,,0.04793557437107454
3375,9967469,1032,1032,28-02-2025 22:50,28-02-2025 23:00,10,,,6.0,,16.47,16.49,16.49,16.63,0.8,1.7,10421.1,,,,10316.89,10213.72,1954.96,8258.76,8258.76,8258.76,8004.32,3.2,7151.27,15.5,55.0,,52.0,52.0,54.0,-3.5,0.15,0.14,10.6,0.17,6.0,0.14,29.8,176.08,165.73,157.93,4.9,40.1,,87.5,1,1,1,1,1,1,1,0.0081,0.0062,0,1.9523,1.4899,0,25.4448,1.4899,1.9523,5,18874.7,18293.2,26-05-2025 16:59,8.07,9.4,8.07,74.6,107.53,26.97,1010.09,16.53529104560764,,1932.3458750341285,,,0.029764942244153103
3376,9967469,1032,1032,28-02-2025 23:00,28-02-2025 23:10,10,,,8.0,,16.71,16.73,16.73,16.64,-0.5,0.4,10497.42,,,,10392.45,10288.53,2004.6,8283.93,8283.93,8283.93,8395.13,-1.3,7145.22,15.9,55.0,,52.0,52.0,55.0,-5.1,0.2,0.19,5.5,0.23,5.6,0.19,29.9,175.41,165.11,157.88,4.6,40.3,,87.5,1,1,1,1,1,1,1,0.0101,0.0004,0,1.8208,0.0685,0,,0.0685,1.8208,5,18050.9,18293.2,26-05-2025 16:59,8.07,9.4,8.07,74.6,106.02,26.97,1010.09,15.660324143499205,,1983.1559626110738,,,0.04250371233376432
3377,9967469,1032,1032,28-02-2025 23:10,28-02-2025 23:20,10,,,7.0,,16.29,16.31,16.31,16.66,2.1,2.9,10438.24,,,,10333.86,10230.52,1923.01,8307.51,8307.51,8307.51,7718.9,7.6,7181.47,15.7,55.0,,52.0,52.0,53.0,-2.3,0.18,0.15,14.8,0.2,5.8,0.16,29.0,175.74,165.42,157.92,4.8,40.1,,87.5,1,1,1,1,1,1,1,0.0091,0.0135,0,1.8794,2.7844,0,68.6712,2.7844,1.8794,5,19688.2,18293.2,26-05-2025 16:59,8.07,9.4,8.07,74.6,102.78,26.97,1010.09,14.228708631507647,,1899.5685414484667,,,0.03545944741424331
3378,9967469,1032,1032,28-02-2025 23:20,28-02-2025 23:30,10,,,7.0,,16.31,16.33,16.33,16.65,1.9,2.8,10422.53,,,,10318.3,10215.12,1922.68,8292.43,8292.43,8292.43,7749.65,7.0,7187.95,15.4,55.0,,52.0,52.0,54.0,-2.4,0.17,0.15,13.6,0.2,5.3,0.16,28.5,174.96,164.68,157.93,4.3,40.1,,87.5,1,1,1,1,1,1,1,0.0082,0.0126,0,1.6906,2.5964,0,63.3251,2.5964,1.6906,5,19574.5,18293.2,26-05-2025 16:59,8.07,9.4,8.07,74.6,101.36,26.97,1010.09,13.503090961545348,,1899.3286636975931,,,0.03574471271942101
3379,9967469,1032,1032,28-02-2025 23:30,28-02-2025 23:40,10,,,10.0,,16.25,16.27,16.27,16.66,2.3,3.2,10419.7,,,,10315.5,10212.34,1905.19,8307.15,8307.15,8307.15,7655.76,8.5,7218.78,15.1,55.0,,52.0,52.0,53.0,-1.9,0.25,0.22,15.4,0.29,5.6,0.23,28.6,175.41,165.11,157.93,4.5,40.0,,87.5,1,1,1,1,1,1,1,0.0125,0.021,0,1.7949,3.0233,0,108.5653,3.0233,1.7949,5,19849.7,18293.2,26-05-2025 16:59,8.07,9.4,8.07,74.6,99.97,26.97,1010.09,12.825239906670879,,1881.5701688293639,,,0.054946949872322015
3380,9967469,1032,1032,28-02-2025 23:40,28-02-2025 23:50,10,,,10.0,,16.02,16.04,16.04,16.77,4.4,4.6,10568.54,,,,10462.85,10358.22,1862.39,8495.83,8495.83,8495.83,7304.74,16.3,7261.75,17.0,55.0,,52.0,52.0,53.0,-0.2,0.26,0.21,23.4,0.29,5.7,0.24,27.7,175.47,165.15,157.84,4.6,40.6,,87.5,1,1,1,1,1,1,1,0.0129,0.0356,0,1.8567,5.1298,0,198.5141,5.1298,1.8567,5,21276.0,18293.2,26-05-2025 16:59,8.07,9.4,8.07,74.6,99.97,26.97,1010.09,12.917138251974903,,1837.7795103242213,,,0.04985136580945432
3381,9967469,1032,1032,28-02-2025 23:50,01-03-2025 00:00,10,,,9.0,,16.17,16.19,16.19,16.7,3.1,3.6,10492.11,,,,10387.19,10283.32,1896.37,8386.94,8386.94,8386.94,7532.85,11.3,7212.25,16.3,55.0,,52.0,52.0,53.0,-1.4,0.23,0.19,18.5,0.26,5.8,0.21,28.5,175.68,165.36,157.88,4.7,40.3,,87.5,1,1,1,1,1,1,1,0.0118,0.0239,0,1.8825,3.818,0,128.1141,3.818,1.8825,5,20367.4,18293.2,26-05-2025 16:59,8.07,9.4,8.07,74.6,101.36,26.97,1010.09,13.561827628756799,,1872.3993641946875,,,0.04651370372611849
3382,9967469,1032,1032,01-03-2025 00:00,01-03-2025 00:10,10,,,9.0,,16.23,16.2,16.2,16.06,-0.9,3.3,10498.39,,,,10393.41,10289.48,2912.44,7377.04,7377.04,7377.04,7555.53,-2.4,6535.66,12.9,55.0,,51.0,51.0,53.0,-4.5,0.2,0.19,5.3,0.26,5.6,0.19,45.1,175.43,165.12,157.88,4.6,40.4,,87.5,1,1,1,1,1,1,1,0.0114,,0,1.8248,,0,,,1.8248,6,17861.0,18293.2,26-05-2025 16:59,11.16,9.4,11.16,69.65,101.36,27.57,1011.2,18.649359359942963,,2942.8478297568813,,,0.07234580516010677
